User ID,Location,Age,Household Size,Monthly Consumption (kWh),Peak Consumption (kWh),Avg Consumption (kWh),Consumption by Time of Day (Morning),Consumption by Time of Day (Evening),Marketing Interaction,Pricing Plan,Incentive Participation,Engagement Rate,Energy Usage Reduction (%),Evening_Morning_Diff,High_Engagement
User_722,Loc_3,34.0,2.0,237.0,32.0,7.9,3.0,0.0,True,Flat Rate,False,0.8533957335369416,18.42915472433061,-3.0,1
User_723,Loc_2,46.0,3.0,152.0,20.0,5.066666666666666,11.0,15.0,True,Flat Rate,False,0.9143404426664836,19.5701193386538,4.0,1
User_724,Loc_4,25.0,1.0,143.0,30.0,4.766666666666667,2.0,11.0,True,Flat Rate,False,0.2652850890860524,0.2134025401232553,9.0,0
User_725,Loc_1,32.0,1.0,402.0,14.0,13.4,9.0,7.0,True,Dynamic Pricing,True,0.9039530651898892,20.496378072404205,-2.0,1
User_726,Loc_1,44.0,4.0,152.0,32.0,5.066666666666666,10.0,15.0,False,Dynamic Pricing,False,0.3206627547364322,8.25678795517813,5.0,0
User_727,Loc_4,63.0,1.0,173.0,34.0,5.766666666666667,7.0,0.0,False,Flat Rate,True,0.5523380134555028,25.46930163831697,-7.0,1
User_728,Loc_2,67.0,4.0,145.0,19.0,4.833333333333333,1.0,3.0,False,Flat Rate,True,0.0505074708322821,12.458252960314056,2.0,0
User_729,Loc_3,69.0,4.0,112.0,31.0,3.733333333333333,10.0,9.0,False,Flat Rate,False,0.0438810883687436,19.62058978230152,-1.0,0
User_730,Loc_1,24.0,4.0,264.0,28.0,8.8,10.0,10.0,True,Dynamic Pricing,True,0.7203732127322029,25.022743412694503,0.0,1
User_731,Loc_5,20.0,1.0,201.0,10.0,6.7,12.0,16.0,False,Dynamic Pricing,False,0.444479977977791,15.87074804457662,4.0,0
User_732,Loc_5,46.0,4.0,379.0,16.0,12.633333333333333,2.0,6.0,False,Flat Rate,False,0.2562923753692175,1.7119910564553664,4.0,0
User_733,Loc_4,61.0,1.0,357.0,13.0,11.9,11.0,11.0,True,Dynamic Pricing,False,0.1904134960249102,3.669157695177301,0.0,0
User_734,Loc_2,41.0,4.0,436.0,10.0,14.533333333333331,2.0,6.0,False,Flat Rate,False,0.6699534908592181,15.168073460684065,4.0,1
User_735,Loc_1,20.0,5.0,455.0,24.0,15.166666666666666,9.0,11.0,False,Flat Rate,False,0.0004015440253398,0.4397304407864721,2.0,0
User_736,Loc_2,37.0,4.0,497.0,49.0,16.566666666666666,10.0,14.0,False,Flat Rate,True,0.8058911691968542,29.444766447327403,4.0,1
User_737,Loc_1,63.0,2.0,237.0,21.0,7.9,0.0,1.0,False,Flat Rate,False,0.0792496061299288,0.278980373838229,1.0,0
User_738,Loc_4,32.0,4.0,262.0,31.0,8.733333333333333,5.0,13.0,True,Flat Rate,False,0.1914896149081194,13.142376781225469,8.0,0
User_739,Loc_4,42.0,3.0,486.0,31.0,16.2,1.0,12.0,True,Flat Rate,True,0.3862363952990896,15.103219592389914,11.0,0
User_740,Loc_5,47.0,4.0,210.0,26.0,7.0,0.0,3.0,True,Flat Rate,False,0.4848587397161036,12.229897054383985,3.0,0
User_741,Loc_2,31.0,2.0,201.0,38.0,6.7,1.0,13.0,True,Dynamic Pricing,False,0.3549951158139418,13.920628139782274,12.0,0
User_742,Loc_5,24.0,2.0,116.0,23.0,3.8666666666666663,11.0,13.0,True,Flat Rate,True,0.3207121649842939,14.947157525155118,2.0,0
User_743,Loc_2,34.0,1.0,367.0,29.0,12.233333333333333,5.0,15.0,False,Dynamic Pricing,True,0.9639160120731884,12.378093581491497,10.0,1
User_744,Loc_5,61.0,5.0,281.0,42.0,9.366666666666667,13.0,6.0,False,Flat Rate,False,0.6415796812433943,1.3929173549653129,-7.0,1
User_745,Loc_3,37.0,4.0,471.0,24.0,15.7,3.0,18.0,True,Flat Rate,True,0.0234329553673882,20.58972558736909,15.0,0
User_746,Loc_3,53.0,1.0,123.0,21.0,4.1,5.0,1.0,True,Dynamic Pricing,False,0.4301759084443132,10.41310707468223,-4.0,0
User_747,Loc_3,26.0,5.0,128.0,49.0,4.266666666666667,11.0,9.0,True,Dynamic Pricing,True,0.8750086997439702,23.20567356821845,-2.0,1
User_748,Loc_3,55.0,4.0,270.0,29.0,9.0,8.0,17.0,False,Flat Rate,False,0.3014561864106679,10.194710200078742,9.0,0
User_749,Loc_1,65.0,3.0,327.0,39.0,10.9,12.0,16.0,True,Dynamic Pricing,False,0.0945563447743882,8.448915800617582,4.0,0
User_750,Loc_3,39.0,4.0,477.0,47.0,15.9,9.0,4.0,False,Flat Rate,False,0.7583847715899178,7.9617435647246175,-5.0,1
User_751,Loc_4,19.0,2.0,287.0,12.0,9.566666666666666,11.0,11.0,False,Flat Rate,True,0.6060138319360813,6.326829288293353,0.0,1
User_752,Loc_4,41.0,2.0,445.0,37.0,14.833333333333334,9.0,5.0,False,Dynamic Pricing,False,0.5703125078265039,6.711144033933143,-4.0,1
User_753,Loc_1,25.0,3.0,329.0,35.0,10.966666666666669,7.0,8.0,False,Dynamic Pricing,True,0.0535765596074079,33.94953026440745,1.0,0
User_754,Loc_3,28.0,1.0,420.0,39.0,14.0,0.0,19.0,True,Dynamic Pricing,False,0.1404990097955173,17.471111524541776,19.0,0
User_755,Loc_3,30.0,5.0,439.0,22.0,14.633333333333333,12.0,0.0,False,Dynamic Pricing,False,0.6225493962131138,6.587561340684354,-12.0,1
User_756,Loc_3,34.0,4.0,218.0,22.0,7.266666666666667,7.0,14.0,False,Flat Rate,False,0.2078238414588358,11.755908101327444,7.0,0
User_757,Loc_5,25.0,2.0,255.0,11.0,8.5,8.0,5.0,True,Dynamic Pricing,False,0.5040700797484243,16.94593491070988,-3.0,1
User_758,Loc_2,38.0,1.0,371.0,46.0,12.366666666666667,5.0,18.0,False,Dynamic Pricing,False,0.5448816860293935,8.825486735001373,13.0,1
User_759,Loc_5,35.0,3.0,274.0,47.0,9.133333333333333,9.0,17.0,False,Dynamic Pricing,True,0.2835071902709394,13.562086881094793,8.0,0
User_760,Loc_2,47.0,2.0,203.0,11.0,6.766666666666667,14.0,5.0,False,Dynamic Pricing,True,0.9484251555414928,10.531307713802374,-9.0,1
User_761,Loc_3,35.0,3.0,191.0,45.0,6.366666666666666,4.0,12.0,True,Dynamic Pricing,True,0.8424641068355752,17.42286493551266,8.0,1
User_762,Loc_3,63.0,4.0,285.0,35.0,9.5,5.0,0.0,False,Flat Rate,False,0.7223735076327985,19.388787513517567,-5.0,1
User_763,Loc_5,64.0,5.0,382.0,20.0,12.733333333333333,12.0,12.0,False,Flat Rate,False,0.077993866409409,13.864190844377354,0.0,0
User_764,Loc_5,48.0,2.0,280.0,17.0,9.333333333333334,5.0,6.0,True,Dynamic Pricing,True,0.1061300193090194,11.801587548870511,1.0,0
User_765,Loc_2,55.0,2.0,269.0,49.0,8.966666666666667,8.0,14.0,True,Dynamic Pricing,False,0.4927813458649557,3.787217515837256,6.0,0
User_766,Loc_4,49.0,4.0,286.0,31.0,9.533333333333331,3.0,11.0,False,Flat Rate,False,0.1607133491909856,15.426462864337,8.0,0
User_767,Loc_2,28.0,1.0,274.0,29.0,9.133333333333333,1.0,0.0,False,Dynamic Pricing,False,0.978265463529474,16.828795199124894,-1.0,1
User_768,Loc_5,62.0,5.0,321.0,17.0,10.7,10.0,14.0,True,Flat Rate,True,0.1585202340274094,26.11106208936121,4.0,0
User_769,Loc_5,42.0,2.0,332.0,38.0,11.066666666666666,10.0,3.0,False,Flat Rate,True,0.487467835463974,25.90263150168261,-7.0,0
User_770,Loc_1,50.0,5.0,261.0,49.0,8.7,8.0,12.0,True,Dynamic Pricing,True,0.3641210568415054,15.001030080320549,4.0,0
User_771,Loc_5,55.0,2.0,233.0,35.0,7.766666666666667,1.0,4.0,False,Flat Rate,True,0.639386421454098,22.555551608424203,3.0,1
User_772,Loc_1,58.0,5.0,490.0,39.0,16.333333333333332,9.0,1.0,True,Dynamic Pricing,True,0.1290364088894249,23.416736777873982,-8.0,0
User_773,Loc_4,25.0,3.0,323.0,26.0,10.766666666666667,8.0,0.0,False,Dynamic Pricing,False,0.4303164280423909,5.180702882066943,-8.0,0
User_774,Loc_2,28.0,2.0,252.0,29.0,8.4,1.0,15.0,True,Flat Rate,False,0.2747050328071436,14.17353439931014,14.0,0
User_775,Loc_2,39.0,5.0,132.0,25.0,4.4,11.0,5.0,True,Flat Rate,False,0.887751524671688,4.297092128499962,-6.0,1
User_776,Loc_1,68.0,1.0,154.0,16.0,5.133333333333334,7.0,15.0,True,Dynamic Pricing,False,0.040585712134695,0.8066032210302598,8.0,0
User_777,Loc_2,41.0,3.0,106.0,25.0,3.533333333333333,8.0,13.0,True,Flat Rate,True,0.9137274940064593,10.412329904296708,5.0,1
User_778,Loc_5,58.0,3.0,343.0,36.0,11.433333333333334,11.0,2.0,True,Dynamic Pricing,True,0.8329941385530004,11.096715664851592,-9.0,1
User_779,Loc_3,34.0,1.0,412.0,32.0,13.733333333333333,9.0,14.0,False,Flat Rate,False,0.2975707164408154,6.754959934696945,5.0,0
User_780,Loc_1,29.0,5.0,225.0,33.0,7.5,8.0,2.0,False,Flat Rate,True,0.7892906546771047,15.016330032386405,-6.0,1
User_781,Loc_2,63.0,4.0,111.0,18.0,3.7,9.0,1.0,True,Dynamic Pricing,False,0.0312135603387475,10.170777829954158,-8.0,0
User_782,Loc_1,49.0,1.0,115.0,44.0,3.8333333333333335,8.0,0.0,False,Dynamic Pricing,False,0.9668655502933936,9.535077510166564,-8.0,1
User_783,Loc_1,32.0,5.0,307.0,29.0,10.233333333333333,1.0,8.0,False,Dynamic Pricing,False,0.5265949425897893,5.413492119305787,7.0,1
User_784,Loc_3,33.0,1.0,142.0,46.0,4.733333333333333,3.0,8.0,False,Flat Rate,False,0.3032810260654452,0.5834133714814893,5.0,0
User_785,Loc_5,39.0,1.0,472.0,26.0,15.733333333333333,6.0,6.0,False,Dynamic Pricing,True,0.3625832125946771,20.780504256171024,0.0,0
User_786,Loc_1,45.0,2.0,234.0,40.0,7.8,11.0,2.0,False,Dynamic Pricing,False,0.0664053534604973,7.914896596947088,-9.0,0
User_787,Loc_2,37.0,5.0,327.0,17.0,10.9,1.0,17.0,False,Flat Rate,True,0.9893495140420392,11.972761918295092,16.0,1
User_788,Loc_4,50.0,4.0,210.0,24.0,7.0,0.0,10.0,True,Flat Rate,False,0.0392919451506924,17.338820856610248,10.0,0
User_789,Loc_1,27.0,2.0,406.0,40.0,13.533333333333331,2.0,6.0,False,Dynamic Pricing,False,0.654907123147859,14.934866155963196,4.0,1
User_790,Loc_1,57.0,1.0,259.0,39.0,8.633333333333333,11.0,8.0,False,Dynamic Pricing,False,0.4427359277064583,17.155310967448845,-3.0,0
User_791,Loc_3,49.0,1.0,430.0,29.0,14.333333333333334,3.0,0.0,False,Dynamic Pricing,False,0.9489162181887152,9.89965589424922,-3.0,1
User_792,Loc_5,67.0,1.0,363.0,48.0,12.1,7.0,13.0,True,Dynamic Pricing,True,0.2459997403067951,9.715234263652553,6.0,0
User_793,Loc_4,50.0,5.0,324.0,21.0,10.8,5.0,19.0,False,Flat Rate,False,0.5320868239380113,13.924428722425448,14.0,1
User_794,Loc_2,19.0,5.0,316.0,26.0,10.533333333333331,10.0,5.0,False,Flat Rate,True,0.4823562085827529,15.283718114813034,-5.0,0
User_795,Loc_4,50.0,2.0,144.0,39.0,4.8,1.0,6.0,False,Dynamic Pricing,False,0.7028664440501013,8.824593381834337,5.0,1
User_796,Loc_2,50.0,4.0,313.0,38.0,10.433333333333334,14.0,9.0,True,Dynamic Pricing,False,0.0680102319524205,1.30001577897777,-5.0,0
User_797,Loc_5,58.0,2.0,158.0,28.0,5.266666666666667,8.0,6.0,False,Dynamic Pricing,False,0.1937891300233548,16.50616804845965,-2.0,0
User_798,Loc_2,30.0,3.0,231.0,20.0,7.7,13.0,1.0,True,Flat Rate,True,0.2145648200928498,15.06949486226626,-12.0,0
User_799,Loc_3,47.0,1.0,203.0,43.0,6.766666666666667,1.0,3.0,False,Dynamic Pricing,False,0.7381507548416897,18.061950140986195,2.0,1
User_800,Loc_3,50.0,1.0,294.0,16.0,9.8,12.0,16.0,True,Dynamic Pricing,False,0.18913869632674,17.284612045231142,4.0,0
User_801,Loc_3,30.0,1.0,256.0,43.0,8.533333333333333,14.0,0.0,True,Flat Rate,False,0.5734917638909767,9.291655288784922,-14.0,1
User_802,Loc_3,69.0,2.0,197.0,29.0,6.566666666666666,11.0,9.0,True,Flat Rate,False,0.2152438205009537,14.887364086079812,-2.0,0
User_803,Loc_4,43.0,2.0,325.0,47.0,10.833333333333334,4.0,18.0,False,Dynamic Pricing,False,0.8616249500839784,12.388901476363063,14.0,1
User_804,Loc_5,39.0,1.0,304.0,33.0,10.133333333333333,11.0,14.0,True,Dynamic Pricing,True,0.9421854544896384,25.47352386888422,3.0,1
User_805,Loc_2,56.0,2.0,178.0,19.0,5.933333333333334,3.0,9.0,True,Flat Rate,True,0.5184929749422404,20.80086464213991,6.0,1
User_806,Loc_2,19.0,5.0,223.0,41.0,7.433333333333334,12.0,18.0,True,Dynamic Pricing,False,0.3523088842091783,15.716169684887,6.0,0
User_807,Loc_3,55.0,5.0,317.0,24.0,10.566666666666666,6.0,11.0,True,Dynamic Pricing,False,0.2340577750174991,9.24913634130296,5.0,0
User_808,Loc_3,56.0,2.0,103.0,46.0,3.433333333333333,7.0,15.0,False,Flat Rate,True,0.0497810015230437,30.146086105269475,8.0,0
User_809,Loc_1,43.0,1.0,189.0,29.0,6.3,4.0,8.0,False,Flat Rate,False,0.2685000761974954,9.727442016502952,4.0,0
User_810,Loc_5,63.0,2.0,203.0,12.0,6.766666666666667,9.0,14.0,False,Flat Rate,True,0.6542357799453179,17.358395152627885,5.0,1
User_811,Loc_4,67.0,2.0,492.0,46.0,16.4,13.0,16.0,False,Dynamic Pricing,False,0.5336169313092108,15.701437231270257,3.0,1
User_812,Loc_2,32.0,2.0,218.0,49.0,7.266666666666667,13.0,13.0,True,Flat Rate,False,0.9440412782809274,16.43155383521676,0.0,1
User_813,Loc_1,51.0,3.0,232.0,17.0,7.733333333333333,4.0,17.0,False,Flat Rate,True,0.3962772624917006,21.504845107648293,13.0,0
User_814,Loc_1,59.0,5.0,411.0,49.0,13.7,1.0,1.0,True,Dynamic Pricing,False,0.6938633423283945,3.595956269901508,0.0,1
User_815,Loc_2,61.0,4.0,195.0,32.0,6.5,7.0,3.0,False,Dynamic Pricing,True,0.4893227474751214,21.97259168384675,-4.0,0
User_816,Loc_4,66.0,4.0,430.0,49.0,14.333333333333334,13.0,17.0,False,Flat Rate,True,0.5125762159242117,24.94442209681714,4.0,1
User_817,Loc_1,57.0,3.0,242.0,20.0,8.066666666666666,1.0,6.0,False,Flat Rate,True,0.2677743146041175,30.04393620002144,5.0,0
User_818,Loc_1,28.0,2.0,387.0,17.0,12.9,9.0,12.0,True,Dynamic Pricing,False,0.4549507768419997,16.223252077582643,3.0,0
User_819,Loc_5,20.0,3.0,127.0,38.0,4.233333333333333,11.0,14.0,False,Dynamic Pricing,True,0.4707849970127072,14.295543139325934,3.0,0
User_820,Loc_4,23.0,3.0,377.0,39.0,12.566666666666666,5.0,0.0,False,Flat Rate,True,0.7066425217489339,20.869166373636663,-5.0,1
User_821,Loc_1,26.0,1.0,332.0,19.0,11.066666666666666,7.0,10.0,False,Flat Rate,False,0.940639999186114,12.932422673151107,3.0,1
User_822,Loc_4,23.0,5.0,116.0,48.0,3.8666666666666663,5.0,9.0,True,Dynamic Pricing,False,0.3293212774825043,16.600653672561492,4.0,0
User_823,Loc_2,26.0,4.0,158.0,37.0,5.266666666666667,3.0,4.0,False,Flat Rate,False,0.0422004685812984,0.9854730716554294,1.0,0
User_824,Loc_3,56.0,2.0,189.0,45.0,6.3,12.0,15.0,False,Dynamic Pricing,False,0.4962951255006397,17.048777712837463,3.0,0
User_825,Loc_1,48.0,4.0,298.0,22.0,9.933333333333334,3.0,10.0,True,Flat Rate,False,0.5444613321491686,10.968018734838234,7.0,1
User_826,Loc_5,49.0,4.0,461.0,41.0,15.366666666666667,5.0,5.0,True,Dynamic Pricing,False,0.1684405511319152,3.946279411521199,0.0,0
User_827,Loc_2,58.0,5.0,125.0,45.0,4.166666666666667,13.0,8.0,False,Dynamic Pricing,True,0.7604646062760667,19.22629372844619,-5.0,1
User_828,Loc_4,67.0,4.0,124.0,46.0,4.133333333333334,14.0,12.0,False,Flat Rate,False,0.9849291084414916,5.638591035031215,-2.0,1
User_829,Loc_2,29.0,4.0,493.0,35.0,16.433333333333334,12.0,7.0,False,Flat Rate,True,0.9457747170084608,17.24370286766852,-5.0,1
User_830,Loc_1,25.0,3.0,400.0,31.0,13.333333333333334,3.0,13.0,True,Dynamic Pricing,False,0.1971060388236521,1.0337135982226364,10.0,0
User_831,Loc_4,25.0,5.0,438.0,13.0,14.6,7.0,0.0,True,Flat Rate,True,0.8753632399007607,15.038401125970168,-7.0,1
User_832,Loc_3,67.0,1.0,366.0,40.0,12.2,8.0,16.0,True,Flat Rate,True,0.7044936364116847,26.45468769968149,8.0,1
User_833,Loc_2,45.0,2.0,280.0,27.0,9.333333333333334,0.0,4.0,False,Flat Rate,False,0.4538465638069116,2.652079814936221,4.0,0
User_834,Loc_1,37.0,4.0,459.0,47.0,15.3,12.0,1.0,True,Dynamic Pricing,False,0.540610994324729,4.667925389162539,-11.0,1
User_835,Loc_5,64.0,2.0,167.0,33.0,5.566666666666666,3.0,8.0,False,Flat Rate,True,0.8496001749824581,16.00735167431712,5.0,1
User_836,Loc_4,24.0,1.0,450.0,32.0,15.0,3.0,3.0,True,Flat Rate,False,0.4801349396383731,10.34241776226661,0.0,0
User_837,Loc_2,28.0,2.0,420.0,31.0,14.0,1.0,16.0,True,Dynamic Pricing,False,0.3732073691051268,15.272209592283172,15.0,0
User_838,Loc_2,37.0,1.0,148.0,11.0,4.933333333333334,5.0,16.0,True,Flat Rate,True,0.4932474930259858,19.259956460055516,11.0,0
User_839,Loc_3,33.0,3.0,274.0,40.0,9.133333333333333,2.0,17.0,False,Flat Rate,True,0.5791298040350491,28.85310068512311,15.0,1
User_840,Loc_3,21.0,4.0,151.0,20.0,5.033333333333333,6.0,15.0,False,Dynamic Pricing,True,0.1890776537783488,25.280453377432494,9.0,0
User_841,Loc_5,23.0,1.0,201.0,37.0,6.7,12.0,7.0,False,Dynamic Pricing,False,0.9009077302669908,2.261994788476449,-5.0,1
User_842,Loc_5,39.0,2.0,315.0,41.0,10.5,10.0,10.0,False,Flat Rate,False,0.6741869488296138,3.126628767856772,0.0,1
User_843,Loc_1,43.0,4.0,287.0,14.0,9.566666666666666,10.0,17.0,True,Flat Rate,False,0.6332689173374889,8.740674508995417,7.0,1
User_844,Loc_1,20.0,3.0,156.0,47.0,5.2,4.0,9.0,False,Dynamic Pricing,False,0.0994962261806381,7.937787861780792,5.0,0
User_845,Loc_5,58.0,4.0,146.0,19.0,4.866666666666666,3.0,12.0,True,Dynamic Pricing,True,0.6041739381725918,28.60722361909289,9.0,1
User_846,Loc_5,59.0,1.0,258.0,49.0,8.6,4.0,16.0,False,Flat Rate,False,0.1209606622384923,11.614742795947038,12.0,0
User_847,Loc_4,31.0,3.0,273.0,33.0,9.1,7.0,17.0,False,Flat Rate,True,0.078697675195399,15.22954591748496,10.0,0
User_848,Loc_3,28.0,2.0,341.0,44.0,11.366666666666667,2.0,9.0,True,Flat Rate,False,0.5273108956423933,3.4152056690077126,7.0,1
User_849,Loc_1,35.0,3.0,381.0,32.0,12.7,13.0,15.0,True,Dynamic Pricing,False,0.402785534046495,4.536742046509903,2.0,0
User_850,Loc_3,29.0,3.0,340.0,26.0,11.333333333333334,6.0,19.0,False,Flat Rate,True,0.5888102701562232,25.27316006853627,13.0,1
User_851,Loc_3,40.0,5.0,469.0,10.0,15.633333333333333,14.0,4.0,False,Dynamic Pricing,False,0.0892221680572386,8.46877609799585,-10.0,0
User_852,Loc_5,29.0,3.0,104.0,40.0,3.466666666666667,13.0,12.0,True,Dynamic Pricing,False,0.4309830628472584,10.29855017721344,-1.0,0
User_853,Loc_4,30.0,3.0,183.0,40.0,6.1,5.0,17.0,True,Dynamic Pricing,True,0.1747867150451579,11.420105111652116,12.0,0
User_854,Loc_2,42.0,4.0,407.0,43.0,13.566666666666666,11.0,16.0,True,Flat Rate,False,0.9871000859241166,13.258125046891315,5.0,1
User_855,Loc_4,62.0,2.0,460.0,18.0,15.333333333333334,0.0,8.0,True,Flat Rate,True,0.5611502124351744,25.81015857115227,8.0,1
User_856,Loc_4,68.0,4.0,347.0,31.0,11.566666666666666,12.0,13.0,True,Flat Rate,True,0.6874368609408673,15.507517693325564,1.0,1
User_857,Loc_3,36.0,4.0,153.0,22.0,5.1,6.0,16.0,False,Dynamic Pricing,True,0.3254182806826078,23.59626570498672,10.0,0
User_858,Loc_4,63.0,1.0,260.0,34.0,8.666666666666666,13.0,3.0,False,Flat Rate,True,0.0947389147793441,33.63539712272172,-10.0,0
User_859,Loc_1,53.0,4.0,325.0,27.0,10.833333333333334,12.0,17.0,False,Dynamic Pricing,False,0.9758708627835366,6.664834811014552,5.0,1
User_860,Loc_3,62.0,5.0,114.0,21.0,3.8,6.0,19.0,False,Dynamic Pricing,False,0.2862590353831832,11.900926898475223,13.0,0
User_861,Loc_1,25.0,5.0,323.0,49.0,10.766666666666667,13.0,14.0,True,Dynamic Pricing,False,0.4238081851735742,1.8039140040048876,1.0,0
User_862,Loc_2,46.0,1.0,160.0,26.0,5.333333333333333,14.0,10.0,True,Dynamic Pricing,True,0.649863921702575,26.61142461847133,-4.0,1
User_863,Loc_3,49.0,2.0,221.0,24.0,7.366666666666666,11.0,11.0,True,Dynamic Pricing,False,0.0246972976861112,1.7926354660923582,0.0,0
User_864,Loc_2,68.0,2.0,376.0,24.0,12.533333333333331,0.0,8.0,False,Dynamic Pricing,False,0.8102591305172869,19.18470870647644,8.0,1
User_865,Loc_3,61.0,4.0,145.0,24.0,4.833333333333333,8.0,12.0,True,Flat Rate,False,0.5365781900286203,14.313253041446227,4.0,1
User_866,Loc_5,35.0,4.0,489.0,48.0,16.3,5.0,14.0,True,Dynamic Pricing,False,0.2782171870688221,15.763195762714128,9.0,0
User_867,Loc_4,23.0,4.0,393.0,22.0,13.1,14.0,14.0,False,Flat Rate,True,0.0616079852924692,19.16316918429487,0.0,0
User_868,Loc_5,35.0,2.0,161.0,26.0,5.366666666666666,11.0,4.0,False,Dynamic Pricing,True,0.1624984154744414,16.887105945888337,-7.0,0
User_869,Loc_2,36.0,3.0,185.0,41.0,6.166666666666667,1.0,18.0,False,Flat Rate,False,0.8950338588534369,8.998255621710108,17.0,1
User_870,Loc_4,39.0,5.0,309.0,18.0,10.3,4.0,19.0,True,Flat Rate,True,0.686024223935891,27.050816725264596,15.0,1
User_871,Loc_3,54.0,3.0,177.0,49.0,5.9,12.0,13.0,True,Flat Rate,False,0.2499017216368898,19.13671335086126,1.0,0
User_872,Loc_4,49.0,3.0,301.0,29.0,10.033333333333331,10.0,16.0,False,Flat Rate,False,0.0656007649450295,9.980723458081629,6.0,0
User_873,Loc_1,58.0,2.0,401.0,35.0,13.366666666666667,3.0,17.0,False,Dynamic Pricing,False,0.6906153123866363,18.63070098310524,14.0,1
User_874,Loc_4,20.0,3.0,496.0,36.0,16.533333333333335,6.0,2.0,True,Dynamic Pricing,True,0.5724077259677651,22.265589215129843,-4.0,1
User_875,Loc_1,45.0,1.0,322.0,30.0,10.733333333333333,7.0,1.0,False,Dynamic Pricing,False,0.404519524458235,10.767683737928664,-6.0,0
User_876,Loc_4,27.0,4.0,321.0,27.0,10.7,10.0,0.0,True,Dynamic Pricing,True,0.3636114491900638,15.760997807800203,-10.0,0
User_877,Loc_1,68.0,1.0,102.0,22.0,3.4,13.0,9.0,False,Flat Rate,True,0.2168142759291083,13.25749261659115,-4.0,0
User_878,Loc_2,52.0,5.0,105.0,25.0,3.5,14.0,18.0,False,Flat Rate,False,0.6696112565375176,0.0743932163611837,4.0,1
User_879,Loc_5,46.0,4.0,192.0,18.0,6.4,10.0,16.0,False,Flat Rate,True,0.9706680277938704,15.178134306312906,6.0,1
User_880,Loc_3,32.0,3.0,107.0,21.0,3.566666666666667,0.0,11.0,True,Dynamic Pricing,True,0.1757152458368258,17.182748734936105,11.0,0
User_881,Loc_4,50.0,5.0,334.0,47.0,11.133333333333333,4.0,0.0,True,Flat Rate,False,0.5971166200155034,7.599199045195051,-4.0,1
User_882,Loc_5,24.0,4.0,207.0,28.0,6.9,14.0,11.0,False,Dynamic Pricing,True,0.4241850557459762,15.543489708741353,-3.0,0
User_883,Loc_3,29.0,3.0,260.0,16.0,8.666666666666666,2.0,16.0,True,Flat Rate,True,0.4466887217446649,31.32271148613884,14.0,0
User_884,Loc_3,66.0,1.0,308.0,44.0,10.266666666666667,0.0,2.0,False,Flat Rate,False,0.2541472801278144,7.005447413386552,2.0,0
User_885,Loc_1,47.0,4.0,339.0,27.0,11.3,11.0,10.0,False,Flat Rate,False,0.8251348756614191,9.043658787202158,-1.0,1
User_886,Loc_2,38.0,3.0,430.0,25.0,14.333333333333334,2.0,16.0,True,Flat Rate,True,0.4852556041472411,12.348335147429784,14.0,0
User_887,Loc_2,48.0,1.0,432.0,48.0,14.4,13.0,2.0,True,Flat Rate,False,0.5434058521982641,0.9591546487397528,-11.0,1
User_888,Loc_5,41.0,5.0,149.0,13.0,4.966666666666667,5.0,7.0,True,Dynamic Pricing,False,0.3047609127973257,15.508190291849893,2.0,0
User_889,Loc_2,37.0,5.0,110.0,34.0,3.6666666666666665,13.0,19.0,True,Flat Rate,True,0.1818084656669497,19.057706480736027,6.0,0
User_890,Loc_4,54.0,5.0,450.0,41.0,15.0,6.0,3.0,False,Dynamic Pricing,True,0.0859103882028204,25.49034068926498,-3.0,0
User_891,Loc_2,21.0,5.0,255.0,49.0,8.5,7.0,6.0,True,Dynamic Pricing,False,0.7141191409249159,2.9972559777310326,-1.0,1
User_892,Loc_5,45.0,2.0,169.0,22.0,5.633333333333334,12.0,13.0,True,Dynamic Pricing,True,0.1962342816878556,25.680118885591824,1.0,0
User_893,Loc_2,61.0,4.0,268.0,26.0,8.933333333333334,10.0,13.0,False,Dynamic Pricing,False,0.6900753541887977,5.072849486827511,3.0,1
User_894,Loc_4,37.0,4.0,371.0,46.0,12.366666666666667,3.0,3.0,False,Dynamic Pricing,False,0.3903764460469539,4.561236338000398,0.0,0
User_895,Loc_1,41.0,2.0,167.0,15.0,5.566666666666666,2.0,15.0,False,Dynamic Pricing,True,0.4157748009896514,9.247051538703507,13.0,0
User_896,Loc_5,67.0,3.0,454.0,28.0,15.133333333333333,4.0,0.0,False,Dynamic Pricing,True,0.4691774960927717,17.097610503209605,-4.0,0
User_897,Loc_1,66.0,3.0,351.0,22.0,11.7,8.0,16.0,True,Dynamic Pricing,False,0.3677085081275432,6.185362229993907,8.0,0
User_898,Loc_1,68.0,5.0,147.0,35.0,4.9,12.0,9.0,True,Flat Rate,False,0.10061997722259,2.337575211818781,-3.0,0
User_899,Loc_1,49.0,1.0,283.0,23.0,9.433333333333334,5.0,15.0,False,Flat Rate,False,0.3096318100028458,19.71716880821875,10.0,0
User_900,Loc_3,58.0,3.0,419.0,40.0,13.966666666666669,14.0,15.0,False,Dynamic Pricing,False,0.6637343606939384,6.172652970479014,1.0,1
User_901,Loc_3,53.0,1.0,286.0,13.0,9.533333333333331,8.0,7.0,True,Dynamic Pricing,True,0.665784401468871,15.893150369382504,-1.0,1
User_902,Loc_1,51.0,4.0,189.0,48.0,6.3,14.0,6.0,True,Dynamic Pricing,False,0.2862243072399943,3.981646256559155,-8.0,0
